reg_no,name,gender,year,department,cgpa,roommate_1,roommate_2,pref1_block,pref1_room_type,pref2_block,pref2_room_type
240909702,Simran Pillai,F,2,AE,6.75,230914701,,8,DA,22,DAC
240904703,Shruti Shetty,F,2,EE,5.92,230912704,,8,DA,22,DAC
230912704,Ananya Kulkarni,F,3,AI,7.26,240904703,,8,DA,22,DAC
240910705,Meera Das,F,2,CHE,6.54,240904706,,8,DA,13,DA
240904706,Shreya Menon,F,2,EE,7.42,240910705,,8,DA,13,DA
230913707,Aditi Nair,F,3,IS,8.98,240911708,,8,DAC,22,DAC
240911708,Simran Sharma,F,2,DS,6.95,230913707,,8,DAC,22,DAC
240905709,Shruti Gupta,F,2,IT,7.45,240906710,,13,DA,8,DAC
240906710,Tanvi Shetty,F,2,CCE,7.57,240905709,,13,DA,8,DAC
240911711,Pallavi Gupta,F,2,DS,8.52,240907712,,22,DAC,8,DA
240907712,Priya Singh,F,2,CE,4.8,240911711,,22,DAC,8,DA
230906713,Shreya Pillai,F,3,CCE,6.77,230903714,,13,DA,22,DAC
230903714,Shruti Bansal,F,3,ME,7.75,230906713,,13,DA,22,DAC
230903715,Kavya Verma,F,3,ME,8.94,240912716,,22,DAC,13,DAC
240912716,Divya Kulkarni,F,2,AI,6.91,230903715,,22,DAC,13,DAC
240909717,Isha Pillai,F,2,AE,5.25,240911718,,22,DAC,8,DAC
240911718,Shreya Joshi,F,2,DS,8.24,240909717,,22,DAC,8,DAC
240911719,Sneha Singh,F,2,DS,6.74,230907720,,22,DAC,13,DA
230907720,Priya Kapoor,F,3,CE,6.07,240911719,,22,DAC,13,DA
230908721,Pooja Sharma,F,3,BT,6.75,240903722,,22,DAC,8,DAC
240903722,Simran Patel,F,2,ME,7.28,230908721,,22,DAC,8,DAC
240903724,Meera Reddy,F,2,ME,6.77,230914725,,22,DAC,13,DAC
230914725,Nisha Agarwal,F,3,MT,4.85,240903724,,22,DAC,13,DAC
240903726,Sneha Shetty,F,2,ME,8.58,240910727,,8,DA,13,DAC
240910727,Shreya Bhatt,F,2,CHE,9.03,240903726,,8,DA,13,DAC
240914728,Simran Gupta,F,2,MT,8.28,240914729,,22,DAC,8,DAC
240914729,Anjali Agarwal,F,2,MT,6.13,240914728,,22,DAC,8,DAC
230908730,Simran Agarwal,F,3,BT,7.26,240902731,,13,DA,8,DAC
240902731,Divya Menon,F,2,ECE,7.49,230908730,,13,DA,8,DAC
240908732,Shreya Nair,F,2,BT,8.22,240902733,,13,DAC,22,DAC
240902733,Shruti Shetty,F,2,ECE,8.3,240908732,,13,DAC,22,DAC
240914734,Isha Sharma,F,2,MT,6.62,240907735,,22,DAC,8,DA
240907735,Ananya Reddy,F,2,CE,7.6,240914734,,22,DAC,8,DA
240906736,Ananya Chatterjee,F,2,CCE,8.05,230909737,,22,DAC,8,DA
230909737,Neha Reddy,F,3,AE,9.25,240906736,,22,DAC,8,DA
230901738,Kritika Sharma,F,3,CSE,8.35,230907739,,22,DAC,13,DAC
230907739,Radhika Gupta,F,3,CE,8.45,230901738,,22,DAC,13,DAC
240910741,Sneha Verma,F,2,CHE,7.6,240912742,,22,DAC,8,DA
240912742,Shreya Menon,F,2,AI,9.19,240910741,,22,DAC,8,DA
240901743,Anjali Shetty,F,2,CSE,7.99,240909744,,22,DAC,8,DAC
240909744,Radhika Menon,F,2,AE,6.47,240901743,,22,DAC,8,DAC
240912746,Neha Singh,F,2,AI,9.18,230911747,,13,DA,8,DAC
230911747,Pooja Iyer,F,3,DS,8.34,240912746,,13,DA,8,DAC
240911748,Sneha Bansal,F,2,DS,6.97,240914750,,8,DAC,13,DA
240914750,Aditi Das,F,2,MT,6.92,240911748,,8,DAC,13,DA
230905751,Ananya Mehta,F,3,IT,7.86,230901752,,22,DAC,8,DA
230901752,Neha Reddy,F,3,CSE,8.06,230905751,,22,DAC,8,DA
240908753,Neha Agarwal,F,2,BT,7.74,240907754,,8,DA,22,DAC
240907754,Pallavi Pillai,F,2,CE,7.87,240908753,,8,DA,22,DAC
240909755,Kavya Reddy,F,2,AE,9.54,240905757,,8,DA,22,DAC
240905757,Aditi Kapoor,F,2,IT,8.79,240909755,,8,DA,22,DAC
230914759,Priya Nair,F,3,MT,7.73,240903760,,22,DAC,13,DA
240903760,Radhika Agarwal,F,2,ME,8.63,230914759,,22,DAC,13,DA
240909761,Pooja Gupta,F,2,AE,6.26,240914762,,8,DAC,22,DAC
240914762,Ananya Agarwal,F,2,MT,7.98,240909761,,8,DAC,22,DAC
240908763,Pooja Mehta,F,2,BT,9.67,240907764,,13,DA,22,DAC
240907764,Kritika Das,F,2,CE,7.24,240908763,,13,DA,22,DAC
240915765,Radhika Iyer,F,2,PE,6.48,240908766,,8,DA,13,DA
240908766,Priya Agarwal,F,2,BT,6.72,240915765,,8,DA,13,DA
240902767,Tanvi Bhatt,F,2,ECE,6.19,240911768,,22,DAC,13,DAC
240911768,Meera Iyer,F,2,DS,6.56,240902767,,22,DAC,13,DAC
240905769,Sneha Patel,F,2,IT,7.06,230901770,,22,DAC,8,DAC
230901770,Isha Menon,F,3,CSE,5.81,240905769,,22,DAC,8,DAC
240903771,Neha Chatterjee,F,2,ME,7.52,230907772,,22,DAC,8,DA
230907772,Tanvi Kulkarni,F,3,CE,8.58,240903771,,22,DAC,8,DA
230912773,Tanvi Verma,F,3,AI,6.41,240913774,,22,DAC,13,DAC
240913774,Kavya Reddy,F,2,IS,9.32,230912773,,22,DAC,13,DAC
240910776,Pallavi Gupta,F,2,CHE,8.11,240904777,,8,DAC,13,DAC
240904777,Divya Menon,F,2,EE,8.74,240910776,,8,DAC,13,DAC
240914778,Nisha Nair,F,2,MT,6.71,240914779,,8,DAC,8,DA
240914779,Tanvi Kapoor,F,2,MT,8.53,240914778,,8,DAC,8,DA
240904782,Kritika Reddy,F,2,EE,6.19,240902783,,22,DAC,8,DA
240902783,Simran Bhatt,F,2,ECE,8.57,240904782,,22,DAC,8,DA
230913784,Pallavi Agarwal,F,3,IS,7.71,240903785,,8,DA,22,DAC
240903785,Shruti Agarwal,F,2,ME,8.16,230913784,,8,DA,22,DAC
240915786,Pallavi Verma,F,2,PE,6.09,240905787,,22,DAC,8,DAC
240905787,Kritika Verma,F,2,IT,6.43,240915786,,22,DAC,8,DAC
240905788,Simran Patel,F,2,IT,8.22,240902789,,22,DAC,13,DA
240902789,Neha Das,F,2,ECE,6.36,240905788,,22,DAC,13,DA
240912791,Priya Mehta,F,2,AI,8.06,240906793,,13,DAC,8,DAC
240906793,Meera Verma,F,2,CCE,5.86,240912791,,13,DAC,8,DAC
240901794,Neha Chatterjee,F,2,CSE,8.52,240904795,,13,DA,8,DAC
240904795,Ananya Mehta,F,2,EE,6.02,240901794,,13,DA,8,DAC
240908796,Pallavi Menon,F,2,BT,8.16,240902798,,22,DAC,8,DAC
240902798,Priya Shetty,F,2,ECE,8.25,240908796,,22,DAC,8,DAC
240906799,Anjali Mehta,F,2,CCE,6.66,240913800,,13,DA,13,DAC
240913800,Divya Gupta,F,2,IS,8.2,240906799,,13,DA,13,DAC
230912801,Ananya Kapoor,F,3,AI,7.81,230903802,,13,DA,13,DAC
230903802,Pooja Sharma,F,3,ME,6.85,230912801,,13,DA,13,DAC
240909803,Anjali Agarwal,F,2,AE,6.29,230912804,,22,DAC,8,DA
230912804,Shruti Sharma,F,3,AI,5.14,240909803,,22,DAC,8,DA
240903805,Priya Joshi,F,2,ME,7.92,240901806,,8,DAC,13,DA
240901806,Neha Agarwal,F,2,CSE,5.62,240903805,,8,DAC,13,DA
240914807,Tanvi Menon,F,2,MT,7.61,230904808,,8,DA,8,DAC
230904808,Shreya Reddy,F,3,EE,7.18,240914807,,8,DA,8,DAC
240910809,Isha Singh,F,2,CHE,8.31,240901810,,8,DA,13,DA
240901810,Nisha Joshi,F,2,CSE,7.14,240910809,,8,DA,13,DA
240911811,Riya Kapoor,F,2,DS,7.1,240907812,,22,DAC,13,DAC
240907812,Neha Patel,F,2,CE,8.38,240911811,,22,DAC,13,DAC
240909813,Tanvi Mehta,F,2,AE,7.9,230905814,,13,DA,22,DAC
230905814,Radhika Kulkarni,F,3,IT,7.88,240909813,,13,DA,22,DAC
240903815,Kavya Bhatt,F,2,ME,8.06,230904816,,22,DAC,8,DAC
230904816,Anjali Kulkarni,F,3,EE,5.66,240903815,,22,DAC,8,DAC
240915817,Tanvi Singh,F,2,PE,8.41,240904819,,13,DA,22,DAC
240904819,Shreya Gupta,F,2,EE,8.23,240915817,,13,DA,22,DAC
240906820,Pooja Chatterjee,F,2,CCE,6.28,240912821,,22,DAC,13,DAC
240912821,Anjali Reddy,F,2,AI,7.21,240906820,,22,DAC,13,DAC
240915822,Tanvi Shetty,F,2,PE,7.45,230903823,,13,DA,22,DAC
230903823,Meera Iyer,F,3,ME,7.34,240915822,,13,DA,22,DAC
240909824,Sneha Agarwal,F,2,AE,7.9,240911825,,13,DA,22,DAC
240911825,Meera Menon,F,2,DS,9.22,240909824,,13,DA,22,DAC
240909826,Isha Mehta,F,2,AE,8.8,240910827,,22,DAC,8,DAC
240910827,Sneha Pillai,F,2,CHE,5.93,240909826,,22,DAC,8,DAC
230909828,Pooja Kulkarni,F,3,AE,8.25,240904829,,22,DAC,8,DAC
240904829,Priya Shetty,F,2,EE,9.09,230909828,,22,DAC,8,DAC
240913830,Priya Iyer,F,2,IS,7.96,240910831,,22,DAC,8,DA
240910831,Anjali Shetty,F,2,CHE,8.81,240913830,,22,DAC,8,DA
230905832,Tanvi Patel,F,3,IT,9.91,240905834,,22,DAC,13,DAC
240905834,Divya Joshi,F,2,IT,8.73,230905832,,22,DAC,13,DAC
240908835,Isha Bhatt,F,2,BT,7.8,230910836,,22,DAC,8,DAC
230910836,Meera Sharma,F,3,CHE,8.75,240908835,,22,DAC,8,DAC
240909837,Sneha Patel,F,2,AE,7.67,240910838,,8,DAC,8,DA
240910838,Neha Gupta,F,2,CHE,7.53,240909837,,8,DAC,8,DA
240913839,Simran Sharma,F,2,IS,7.08,240913840,,22,DAC,13,DAC
240913840,Sneha Bhatt,F,2,IS,9.38,240913839,,22,DAC,13,DAC
240905841,Pooja Shetty,F,2,IT,6.52,230907843,,22,DAC,8,DAC
230907843,Kritika Patel,F,3,CE,9.34,240905841,,22,DAC,8,DAC
240910844,Pallavi Das,F,2,CHE,8.1,240901846,,8,DAC,8,DA
240901846,Ananya Menon,F,2,CSE,5.82,240910844,,8,DAC,8,DA
240905847,Simran Bhatt,F,2,IT,7.94,240902848,,22,DAC,8,DA
240902848,Priya Gupta,F,2,ECE,4.98,240905847,,22,DAC,8,DA
240914849,Anjali Menon,F,2,MT,8.25,230907850,,22,DAC,8,DA
230907850,Pallavi Gupta,F,3,CE,8.56,240914849,,22,DAC,8,DA
240902851,Pooja Das,F,2,ECE,6.79,240912852,,22,DAC,8,DAC
240912852,Shruti Mehta,F,2,AI,7.65,240902851,,22,DAC,8,DAC
240908853,Simran Iyer,F,2,BT,9.84,240915854,,8,DAC,22,DAC
240915854,Simran Iyer,F,2,PE,6.89,240908853,,8,DAC,22,DAC
230915855,Ananya Shetty,F,3,PE,6.23,240915856,,22,DAC,13,DA
240915856,Isha Iyer,F,2,PE,9.28,230915855,,22,DAC,13,DA
240902857,Isha Chatterjee,F,2,ECE,9.86,240911858,,8,DAC,8,DA
240911858,Meera Agarwal,F,2,DS,7.5,240902857,,8,DAC,8,DA
230908859,Shreya Kapoor,F,3,BT,8.71,240905860,,8,DAC,22,DAC
240905860,Anjali Patel,F,2,IT,9.11,230908859,,8,DAC,22,DAC
230905861,Riya Verma,F,3,IT,6.61,240902862,,22,DAC,13,DA
240902862,Nisha Mehta,F,2,ECE,6.92,230905861,,22,DAC,13,DA
230904863,Shruti Gupta,F,3,EE,8.98,240911864,,22,DAC,8,DA
240911864,Anjali Singh,F,2,DS,9.52,230904863,,22,DAC,8,DA
240905865,Kritika Nair,F,2,IT,8.18,230908866,,22,DAC,8,DAC
230908866,Simran Chatterjee,F,3,BT,6.44,240905865,,22,DAC,8,DAC
240907867,Isha Kapoor,F,2,CE,9.88,240901868,,22,DAC,8,DA
240901868,Aditi Joshi,F,2,CSE,6.86,240907867,,22,DAC,8,DA
240914869,Aditi Iyer,F,2,MT,7.1,230901870,,22,DAC,8,DAC
230901870,Tanvi Bansal,F,3,CSE,7.91,240914869,,22,DAC,8,DAC
230902871,Priya Sharma,F,3,ECE,9.36,230914872,,22,DAC,13,DA
230914872,Anjali Menon,F,3,MT,8.52,230902871,,22,DAC,13,DA
240903873,Pooja Bansal,F,2,ME,8,240902874,,8,DA,13,DAC
240902874,Nisha Singh,F,2,ECE,8.06,240903873,,8,DA,13,DAC
240903875,Meera Sharma,F,2,ME,7.55,240908876,,22,DAC,8,DA
240908876,Shruti Reddy,F,2,BT,8.17,240903875,,22,DAC,8,DA
240901877,Pallavi Das,F,2,CSE,4.46,240913878,,13,DA,8,DA
240913878,Neha Verma,F,2,IS,7.14,240901877,,13,DA,8,DA
240901879,Shruti Patel,F,2,CSE,7.79,240913880,,13,DAC,8,DAC
240913880,Divya Reddy,F,2,IS,6.12,240901879,,13,DAC,8,DAC
240911881,Nisha Shetty,F,2,DS,7.96,240901882,,8,DA,8,DAC
240901882,Radhika Kulkarni,F,2,CSE,7.25,240911881,,8,DA,8,DAC
230903883,Shreya Iyer,F,3,ME,9.61,230905884,,13,DAC,8,DA
230905884,Meera Shetty,F,3,IT,9.39,230903883,,13,DAC,8,DA
240909885,Pallavi Pillai,F,2,AE,6.94,240907887,,22,DAC,13,DA
240907887,Sneha Kapoor,F,2,CE,7.32,240909885,,22,DAC,13,DA
240911888,Radhika Kulkarni,F,2,DS,7.41,240915889,,22,DAC,8,DAC
240915889,Sneha Joshi,F,2,PE,6.96,240911888,,22,DAC,8,DAC
240907892,Simran Gupta,F,2,CE,7.73,240906894,,8,DA,8,DAC
240906894,Isha Bansal,F,2,CCE,6.59,240907892,,8,DA,8,DAC
240908895,Sneha Verma,F,2,BT,6.14,240905896,,22,DAC,8,DAC
240905896,Nisha Kulkarni,F,2,IT,8.25,240908895,,22,DAC,8,DAC
240909897,Kavya Reddy,F,2,AE,8.26,240911898,,22,DAC,8,DAC
240911898,Priya Bansal,F,2,DS,6.53,240909897,,22,DAC,8,DAC
240904899,Isha Das,F,2,EE,8.57,240905900,,22,DAC,8,DAC
240905900,Shreya Sharma,F,2,IT,6.74,240904899,,22,DAC,8,DAC
240905901,Neha Agarwal,F,2,IT,7.8,240914902,,8,DAC,22,DAC
240914902,Tanvi Pillai,F,2,MT,8.48,240905901,,8,DAC,22,DAC
230910903,Tanvi Sharma,F,3,CHE,7.46,240903904,,8,DA,13,DAC
240903904,Nisha Kulkarni,F,2,ME,8.05,230910903,,8,DA,13,DAC
240906905,Radhika Mehta,F,2,CCE,6.88,240915906,,13,DAC,22,DAC
240915906,Sneha Nair,F,2,PE,7.26,240906905,,13,DAC,22,DAC
240901907,Isha Pillai,F,2,CSE,7.25,240903908,,8,DA,8,DAC
240903908,Radhika Pillai,F,2,ME,6.6,240901907,,8,DA,8,DAC
240903909,Radhika Reddy,F,2,ME,7.29,230901910,,13,DAC,8,DAC
230901910,Meera Nair,F,3,CSE,5.64,240903909,,13,DAC,8,DAC
240910911,Riya Joshi,F,2,CHE,6.91,240904912,,13,DAC,13,DA
240904912,Kritika Sharma,F,2,EE,7.16,240910911,,13,DAC,13,DA
230910913,Riya Bansal,F,3,CHE,7.19,240909914,,13,DA,22,DAC
240909914,Nisha Sharma,F,2,AE,7.21,230910913,,13,DA,22,DAC
240901917,Neha Bhatt,F,2,CSE,7.43,240904918,,8,DA,22,DAC
240904918,Pooja Kapoor,F,2,EE,8.08,240901917,,8,DA,22,DAC
240903919,Shruti Joshi,F,2,ME,8.55,240911920,,8,DAC,13,DAC
240911920,Aditi Shetty,F,2,DS,6.72,240903919,,8,DAC,13,DAC
240913921,Nisha Patel,F,2,IS,6.06,240904922,,22,DAC,8,DA
240904922,Ananya Joshi,F,2,EE,6.25,240913921,,22,DAC,8,DA
240913923,Nisha Patel,F,2,IS,6.92,240912924,,22,DAC,8,DAC
240912924,Neha Nair,F,2,AI,7.08,240913923,,22,DAC,8,DAC
240908925,Anjali Nair,F,2,BT,6.58,240913926,,13,DA,8,DA
240913926,Simran Singh,F,2,IS,5.94,240908925,,13,DA,8,DA
240902927,Neha Joshi,F,2,ECE,6.95,240909928,,13,DAC,22,DAC
240909928,Divya Sharma,F,2,AE,7.72,240902927,,13,DAC,22,DAC
240910929,Isha Nair,F,2,CHE,8.21,230907930,,8,DAC,13,DA
230907930,Shreya Mehta,F,3,CE,6.83,240910929,,8,DAC,13,DA
240912931,Sneha Kulkarni,F,2,AI,7,230913932,,22,DAC,13,DA
230913932,Sneha Bhatt,F,3,IS,6.39,240912931,,22,DAC,13,DA
240905933,Anjali Kapoor,F,2,IT,7.46,240911934,,13,DAC,22,DAC
240911934,Shreya Joshi,F,2,DS,6.48,240905933,,13,DAC,22,DAC
230908935,Anjali Agarwal,F,3,BT,8.19,240915936,,22,DAC,8,DA
240915936,Shruti Patel,F,2,PE,5.36,230908935,,22,DAC,8,DA
240905937,Priya Joshi,F,2,IT,7.07,230903938,,13,DAC,22,DAC
230903938,Anjali Joshi,F,3,ME,7.86,240905937,,13,DAC,22,DAC
240906939,Tanvi Pillai,F,2,CCE,7.72,240907941,,22,DAC,8,DAC
240907941,Aditi Bansal,F,2,CE,10,240906939,,22,DAC,8,DAC
240903942,Shruti Sharma,F,2,ME,7.92,230910943,,22,DAC,8,DAC
230910943,Isha Bhatt,F,3,CHE,6.3,240903942,,22,DAC,8,DAC
230913944,Divya Menon,F,3,IS,7.39,240903945,,22,DAC,13,DA
240903945,Radhika Verma,F,2,ME,5.37,230913944,,22,DAC,13,DA
240902946,Meera Menon,F,2,ECE,7.4,230911947,,13,DAC,22,DAC
230911947,Nisha Sharma,F,3,DS,6.5,240902946,,13,DAC,22,DAC
240906948,Kritika Bhatt,F,2,CCE,8.6,240915949,,8,DAC,8,DA
240915949,Isha Kapoor,F,2,PE,6.84,240906948,,8,DAC,8,DA
240910950,Shreya Reddy,F,2,CHE,7.36,240908951,,22,DAC,8,DAC
240908951,Pallavi Reddy,F,2,BT,6.74,240910950,,22,DAC,8,DAC
240912952,Tanvi Shetty,F,2,AI,9.59,240912953,,22,DAC,13,DA
240912953,Divya Sharma,F,2,AI,7.11,240912952,,22,DAC,13,DA
240903954,Isha Sharma,F,2,ME,9.7,230914955,,8,DAC,13,DAC
230914955,Kavya Bansal,F,3,MT,8.48,240903954,,8,DAC,13,DAC
230904956,Anjali Kulkarni,F,3,EE,8.08,240907958,,22,DAC,8,DAC
240907958,Priya Bansal,F,2,CE,7.94,230904956,,22,DAC,8,DAC
240905960,Radhika Mehta,F,2,IT,7.97,230915961,,8,DAC,22,DAC
230915961,Radhika Reddy,F,3,PE,5.19,240905960,,8,DAC,22,DAC
240914962,Kavya Iyer,F,2,MT,7.17,230903963,,13,DA,8,DA
230903963,Aditi Pillai,F,3,ME,8.51,240914962,,13,DA,8,DA
240915964,Shruti Mehta,F,2,PE,7.44,240908965,,22,DAC,8,DA
240908965,Nisha Bansal,F,2,BT,5.81,240915964,,22,DAC,8,DA
230912966,Shreya Bhatt,F,3,AI,7.44,240912967,,13,DA,8,DAC
240912967,Kavya Mehta,F,2,AI,9.54,230912966,,13,DA,8,DAC
240904968,Ananya Kapoor,F,2,EE,9,240915969,,8,DA,8,DAC
240915969,Shreya Agarwal,F,2,PE,7.43,240904968,,8,DA,8,DAC
240904970,Kritika Mehta,F,2,EE,8.64,240906971,,13,DA,8,DAC
240906971,Shreya Gupta,F,2,CCE,7.06,240904970,,13,DA,8,DAC
240906973,Tanvi Mehta,F,2,CCE,5.46,240908974,,13,DA,8,DA
240908974,Divya Chatterjee,F,2,BT,6.39,240906973,,13,DA,8,DA
230913975,Neha Joshi,F,3,IS,9.38,230909976,,13,DA,22,DAC
230909976,Pallavi Patel,F,3,AE,7.17,230913975,,13,DA,22,DAC
240910977,Simran Shetty,F,2,CHE,7.21,230907978,,22,DAC,8,DAC
230907978,Divya Kapoor,F,3,CE,7.14,240910977,,22,DAC,8,DAC
240908979,Isha Chatterjee,F,2,BT,9.78,240906980,,13,DAC,8,DAC
240906980,Sneha Verma,F,2,CCE,9.45,240908979,,13,DAC,8,DAC
230912981,Kritika Agarwal,F,3,AI,10,240902983,,22,DAC,13,DA
240902983,Shruti Chatterjee,F,2,ECE,7.31,230912981,,22,DAC,13,DA
230913984,Pooja Sharma,F,3,IS,7.85,240909985,,13,DAC,8,DAC
240909985,Shruti Patel,F,2,AE,5.68,230913984,,13,DAC,8,DAC
230912986,Kavya Singh,F,3,AI,9.27,240914987,,22,DAC,8,DA
240914987,Shreya Kapoor,F,2,MT,6.1,230912986,,22,DAC,8,DA
240909988,Divya Patel,F,2,AE,7.76,230901989,,22,DAC,8,DAC
230901989,Pallavi Bhatt,F,3,CSE,6.18,240909988,,22,DAC,8,DAC
230904990,Pallavi Singh,F,3,EE,6.79,230913992,,8,DAC,22,DAC
230913992,Kritika Shetty,F,3,IS,6.5,230904990,,8,DAC,22,DAC
240910993,Kavya Sharma,F,2,CHE,6.77,240902994,,8,DA,13,DA
240902994,Isha Nair,F,2,ECE,6.85,240910993,,8,DA,13,DA
240911995,Kritika Kulkarni,F,2,DS,6.84,230902996,,22,DAC,8,DAC
230902996,Radhika Menon,F,3,ECE,8.5,240911995,,22,DAC,8,DAC
240910997,Anjali Kapoor,F,2,CHE,6.17,230907998,,8,DAC,13,DAC
230907998,Divya Menon,F,3,CE,7.76,240910997,,8,DAC,13,DAC
230914000,Meera Reddy,F,3,MT,8.96,230907001,,22,DAC,13,DAC
230907001,Nisha Patel,F,3,CE,6.88,230914000,,22,DAC,13,DAC
230910002,Ananya Das,F,3,CHE,6.64,240910003,,8,DAC,22,DAC
240910003,Priya Kulkarni,F,2,CHE,7.22,230910002,,8,DAC,22,DAC
240913004,Neha Agarwal,F,2,IS,8.92,240911005,,8,DAC,8,DA
240911005,Simran Iyer,F,2,DS,7.73,240913004,,8,DAC,8,DA
240907006,Isha Menon,F,2,CE,6.86,240909007,,13,DAC,22,DAC
240909007,Kavya Reddy,F,2,AE,8.08,240907006,,13,DAC,22,DAC
240902008,Meera Bhatt,F,2,ECE,6.18,240910009,,22,DAC,13,DA
240910009,Ananya Das,F,2,CHE,8.32,240902008,,22,DAC,13,DA
230902010,Kritika Reddy,F,3,ECE,7.99,230907011,,8,DA,8,DAC
230907011,Anjali Kapoor,F,3,CE,7.13,230902010,,8,DA,8,DAC
240902012,Meera Joshi,F,2,ECE,6.49,230906013,,8,DAC,13,DA
230906013,Ananya Bhatt,F,3,CCE,6.44,240902012,,8,DAC,13,DA
230912014,Pooja Verma,F,3,AI,8.14,240907015,,22,DAC,8,DA
240907015,Pooja Joshi,F,2,CE,8.97,230912014,,22,DAC,8,DA
240910016,Kavya Bansal,F,2,CHE,6.74,230910017,,22,DAC,8,DA
230910017,Sneha Nair,F,3,CHE,8.05,240910016,,22,DAC,8,DA
240904018,Shruti Das,F,2,EE,5,240909019,,8,DAC,22,DAC
240909019,Radhika Singh,F,2,AE,6.8,240904018,,8,DAC,22,DAC
240913020,Anjali Joshi,F,2,IS,7.46,240915021,,22,DAC,13,DAC
240915021,Priya Bansal,F,2,PE,6.41,240913020,,22,DAC,13,DAC
240907022,Shreya Nair,F,2,CE,6.38,240914023,,22,DAC,8,DA
240914023,Simran Mehta,F,2,MT,6.7,240907022,,22,DAC,8,DA
240906024,Pallavi Patel,F,2,CCE,7.85,240912026,,22,DAC,13,DA
240912026,Sneha Sharma,F,2,AI,7.28,240906024,,22,DAC,13,DA
240902027,Meera Reddy,F,2,ECE,4.81,240910028,,22,DAC,8,DA
240910028,Sneha Shetty,F,2,CHE,4.96,240902027,,22,DAC,8,DA
240908029,Anjali Shetty,F,2,BT,6.77,240902030,,22,DAC,8,DA
240902030,Shreya Shetty,F,2,ECE,8.05,240908029,,22,DAC,8,DA
240907031,Riya Kulkarni,F,2,CE,4.2,230903032,,13,DA,22,DAC
230903032,Simran Singh,F,3,ME,6.9,240907031,,13,DA,22,DAC
230914033,Shruti Singh,F,3,MT,6.87,240915034,,22,DAC,8,DA
240915034,Radhika Chatterjee,F,2,PE,9.17,230914033,,22,DAC,8,DA
240910035,Kritika Shetty,F,2,CHE,7.04,240907036,,22,DAC,8,DAC
240907036,Shruti Pillai,F,2,CE,7.96,240910035,,22,DAC,8,DAC
240902038,Meera Iyer,F,2,ECE,7.67,230902039,,22,DAC,8,DAC
230902039,Tanvi Agarwal,F,3,ECE,4.94,240902038,,22,DAC,8,DAC
240902040,Meera Bansal,F,2,ECE,8.42,240901041,,8,DA,22,DAC
240901041,Nisha Gupta,F,2,CSE,7.76,240902040,,8,DA,22,DAC
240901042,Sneha Sharma,F,2,CSE,8.11,230910043,,8,DA,8,DAC
230910043,Pooja Sharma,F,3,CHE,10,240901042,,8,DA,8,DAC
230901044,Kritika Das,F,3,CSE,5,240913045,,22,DAC,13,DAC
240913045,Priya Joshi,F,2,IS,9.57,230901044,,22,DAC,13,DAC
240914046,Pooja Menon,F,2,MT,7.16,240914047,,8,DA,22,DAC
240914047,Neha Chatterjee,F,2,MT,7.84,240914046,,8,DA,22,DAC
240903049,Aditi Singh,F,2,ME,7.45,230911050,,22,DAC,8,DAC
230911050,Anjali Reddy,F,3,DS,6.99,240903049,,22,DAC,8,DAC
240913051,Ananya Das,F,2,IS,6.82,240911052,,22,DAC,8,DAC
240911052,Radhika Kapoor,F,2,DS,7.9,240913051,,22,DAC,8,DAC
240907053,Pallavi Chatterjee,F,2,CE,5.68,240907055,,22,DAC,13,DA
240907055,Nisha Bansal,F,2,CE,8.4,240907053,,22,DAC,13,DA
230913056,Divya Shetty,F,3,IS,7,240908057,,22,DAC,13,DAC
240908057,Priya Bansal,F,2,BT,6.14,230913056,,22,DAC,13,DAC
230911058,Anjali Pillai,F,3,DS,6.96,240911059,,22,DAC,8,DAC
240911059,Aditi Mehta,F,2,DS,9.01,230911058,,22,DAC,8,DAC
240912060,Meera Agarwal,F,2,AI,6.86,230906061,,13,DAC,8,DA
230906061,Kavya Pillai,F,3,CCE,7.93,240912060,,13,DAC,8,DA
240905062,Riya Pillai,F,2,IT,6.62,230910063,,22,DAC,8,DA
230910063,Kavya Kulkarni,F,3,CHE,8.41,240905062,,22,DAC,8,DA
240901064,Ananya Menon,F,2,CSE,8.32,240909065,,13,DAC,8,DAC
240909065,Nisha Iyer,F,2,AE,9.72,240901064,,13,DAC,8,DAC
230901066,Riya Chatterjee,F,3,CSE,7.29,240904067,,22,DAC,13,DAC
240904067,Shruti Verma,F,2,EE,8.3,230901066,,22,DAC,13,DAC
230910068,Shruti Patel,F,3,CHE,7.62,240912069,,8,DAC,22,DAC
240912069,Neha Iyer,F,2,AI,9.06,230910068,,8,DAC,22,DAC
240907070,Tanvi Singh,F,2,CE,6.64,230906071,,13,DAC,8,DAC
230906071,Neha Gupta,F,3,CCE,8.39,240907070,,13,DAC,8,DAC
240907072,Kavya Pillai,F,2,CE,7.27,230911073,,13,DA,8,DAC
230911073,Ananya Bhatt,F,3,DS,7.42,240907072,,13,DA,8,DAC
240915075,Meera Kapoor,F,2,PE,7.61,230906076,,22,DAC,13,DA
230906076,Sneha Kulkarni,F,3,CCE,7.8,240915075,,22,DAC,13,DA
240904077,Sneha Kulkarni,F,2,EE,7.36,240902078,,22,DAC,8,DAC
240902078,Isha Nair,F,2,ECE,7.76,240904077,,22,DAC,8,DAC
240909079,Divya Joshi,F,2,AE,9.39,240910083,,13,DAC,8,DAC
240910083,Radhika Gupta,F,2,CHE,8.68,240909079,,13,DAC,8,DAC
