"id","regNo","name","gender","year","department","cgpa","sessionId","pref1BlockNum","pref1RoomTypeCode","pref2BlockNum","pref2RoomTypeCode","password","source"
"22655","230907772","Tanvi Kulkarni","FEMALE","3","CE","8.58","6","22","DAC","8","DA",,"CSV"
"22656","230912773","Tanvi Verma","FEMALE","3","AI","6.41","6","22","DAC","13","DAC",,"CSV"
"22657","240913774","Kavya Reddy","FEMALE","2","IS","9.32","6","22","DAC","13","DAC",,"CSV"
"22658","240910776","Pallavi Gupta","FEMALE","2","CHE","8.11","6","8","DAC","13","DAC",,"CSV"
"22659","240904777","Divya Menon","FEMALE","2","EE","8.74","6","8","DAC","13","DAC",,"CSV"
"22660","240914778","Nisha Nair","FEMALE","2","MT","6.71","6","8","DAC","8","DA",,"CSV"
"22661","240914779","Tanvi Kapoor","FEMALE","2","MT","8.53","6","8","DAC","8","DA",,"CSV"
"22662","240904782","Kritika Reddy","FEMALE","2","EE","6.19","6","22","DAC","8","DA",,"CSV"
"22663","240902783","Simran Bhatt","FEMALE","2","ECE","8.57","6","22","DAC","8","DA",,"CSV"
"22664","230913784","Pallavi Agarwal","FEMALE","3","IS","7.71","6","8","DA","22","DAC",,"CSV"
"22665","240903785","Shruti Agarwal","FEMALE","2","ME","8.16","6","8","DA","22","DAC",,"CSV"
"22666","240915786","Pallavi Verma","FEMALE","2","PE","6.09","6","22","DAC","8","DAC",,"CSV"
"22667","240905787","Kritika Verma","FEMALE","2","IT","6.43","6","22","DAC","8","DAC",,"CSV"
"22668","240905788","Simran Patel","FEMALE","2","IT","8.22","6","22","DAC","13","DA",,"CSV"
"22669","240902789","Neha Das","FEMALE","2","ECE","6.36","6","22","DAC","13","DA",,"CSV"
"22670","240912791","Priya Mehta","FEMALE","2","AI","8.06","6","13","DAC","8","DAC",,"CSV"
"22671","240906793","Meera Verma","FEMALE","2","CCE","5.86","6","13","DAC","8","DAC",,"CSV"
"22672","240901794","Neha Chatterjee","FEMALE","2","CSE","8.52","6","13","DA","8","DAC",,"CSV"
"22673","240904795","Ananya Mehta","FEMALE","2","EE","6.02","6","13","DA","8","DAC",,"CSV"
"22674","240908796","Pallavi Menon","FEMALE","2","BT","8.16","6","22","DAC","8","DAC",,"CSV"
"22675","240902798","Priya Shetty","FEMALE","2","ECE","8.25","6","22","DAC","8","DAC",,"CSV"
"22676","240906799","Anjali Mehta","FEMALE","2","CCE","6.66","6","13","DA","13","DAC",,"CSV"
"22677","240913800","Divya Gupta","FEMALE","2","IS","8.2","6","13","DA","13","DAC",,"CSV"
"22678","230912801","Ananya Kapoor","FEMALE","3","AI","7.81","6","13","DA","13","DAC",,"CSV"
"22679","230903802","Pooja Sharma","FEMALE","3","ME","6.85","6","13","DA","13","DAC",,"CSV"
"22680","240909803","Anjali Agarwal","FEMALE","2","AE","6.29","6","22","DAC","8","DA",,"CSV"
"22681","230912804","Shruti Sharma","FEMALE","3","AI","5.14","6","22","DAC","8","DA",,"CSV"
"22682","240903805","Priya Joshi","FEMALE","2","ME","7.92","6","8","DAC","13","DA",,"CSV"
"22683","240901806","Neha Agarwal","FEMALE","2","CSE","5.62","6","8","DAC","13","DA",,"CSV"
"22684","240914807","Tanvi Menon","FEMALE","2","MT","7.61","6","8","DA","8","DAC",,"CSV"
"22685","230904808","Shreya Reddy","FEMALE","3","EE","7.18","6","8","DA","8","DAC",,"CSV"
"22686","240910809","Isha Singh","FEMALE","2","CHE","8.31","6","8","DA","13","DA",,"CSV"
"22687","240901810","Nisha Joshi","FEMALE","2","CSE","7.14","6","8","DA","13","DA",,"CSV"
"22688","240911811","Riya Kapoor","FEMALE","2","DS","7.1","6","22","DAC","13","DAC",,"CSV"
"22689","240907812","Neha Patel","FEMALE","2","CE","8.38","6","22","DAC","13","DAC",,"CSV"
"22690","240909813","Tanvi Mehta","FEMALE","2","AE","7.9","6","13","DA","22","DAC",,"CSV"
"22691","230905814","Radhika Kulkarni","FEMALE","3","IT","7.88","6","13","DA","22","DAC",,"CSV"
"22692","240903815","Kavya Bhatt","FEMALE","2","ME","8.06","6","22","DAC","8","DAC",,"CSV"
"22693","230904816","Anjali Kulkarni","FEMALE","3","EE","5.66","6","22","DAC","8","DAC",,"CSV"
"22694","240915817","Tanvi Singh","FEMALE","2","PE","8.41","6","13","DA","22","DAC",,"CSV"
"22695","240904819","Shreya Gupta","FEMALE","2","EE","8.23","6","13","DA","22","DAC",,"CSV"
"22696","240906820","Pooja Chatterjee","FEMALE","2","CCE","6.28","6","22","DAC","13","DAC",,"CSV"
"22697","240912821","Anjali Reddy","FEMALE","2","AI","7.21","6","22","DAC","13","DAC",,"CSV"
"22698","240915822","Tanvi Shetty","FEMALE","2","PE","7.45","6","13","DA","22","DAC",,"CSV"
"22699","230903823","Meera Iyer","FEMALE","3","ME","7.34","6","13","DA","22","DAC",,"CSV"
"22700","240909824","Sneha Agarwal","FEMALE","2","AE","7.9","6","13","DA","22","DAC",,"CSV"
"22701","240911825","Meera Menon","FEMALE","2","DS","9.22","6","13","DA","22","DAC",,"CSV"
"22702","240909826","Isha Mehta","FEMALE","2","AE","8.8","6","22","DAC","8","DAC",,"CSV"
"22703","240910827","Sneha Pillai","FEMALE","2","CHE","5.93","6","22","DAC","8","DAC",,"CSV"
"22704","230909828","Pooja Kulkarni","FEMALE","3","AE","8.25","6","22","DAC","8","DAC",,"CSV"
"22705","240904829","Priya Shetty","FEMALE","2","EE","9.09","6","22","DAC","8","DAC",,"CSV"
"22706","240913830","Priya Iyer","FEMALE","2","IS","7.96","6","22","DAC","8","DA",,"CSV"
"22707","240910831","Anjali Shetty","FEMALE","2","CHE","8.81","6","22","DAC","8","DA",,"CSV"
"22708","230905832","Tanvi Patel","FEMALE","3","IT","9.91","6","22","DAC","13","DAC",,"CSV"
"22709","240905834","Divya Joshi","FEMALE","2","IT","8.73","6","22","DAC","13","DAC",,"CSV"
"22710","240908835","Isha Bhatt","FEMALE","2","BT","7.8","6","22","DAC","8","DAC",,"CSV"
"22711","230910836","Meera Sharma","FEMALE","3","CHE","8.75","6","22","DAC","8","DAC",,"CSV"
"22712","240909837","Sneha Patel","FEMALE","2","AE","7.67","6","8","DAC","8","DA",,"CSV"
"22713","240910838","Neha Gupta","FEMALE","2","CHE","7.53","6","8","DAC","8","DA",,"CSV"
"22714","240913839","Simran Sharma","FEMALE","2","IS","7.08","6","22","DAC","13","DAC",,"CSV"
"22715","240913840","Sneha Bhatt","FEMALE","2","IS","9.38","6","22","DAC","13","DAC",,"CSV"
"22716","240905841","Pooja Shetty","FEMALE","2","IT","6.52","6","22","DAC","8","DAC",,"CSV"
"22717","230907843","Kritika Patel","FEMALE","3","CE","9.34","6","22","DAC","8","DAC",,"CSV"
"22718","240910844","Pallavi Das","FEMALE","2","CHE","8.1","6","8","DAC","8","DA",,"CSV"
"22719","240901846","Ananya Menon","FEMALE","2","CSE","5.82","6","8","DAC","8","DA",,"CSV"
"22720","240905847","Simran Bhatt","FEMALE","2","IT","7.94","6","22","DAC","8","DA",,"CSV"
"22721","240902848","Priya Gupta","FEMALE","2","ECE","4.98","6","22","DAC","8","DA",,"CSV"
"22722","240914849","Anjali Menon","FEMALE","2","MT","8.25","6","22","DAC","8","DA",,"CSV"
"22723","230907850","Pallavi Gupta","FEMALE","3","CE","8.56","6","22","DAC","8","DA",,"CSV"
"22724","240902851","Pooja Das","FEMALE","2","ECE","6.79","6","22","DAC","8","DAC",,"CSV"
"22725","240912852","Shruti Mehta","FEMALE","2","AI","7.65","6","22","DAC","8","DAC",,"CSV"
"22726","240908853","Simran Iyer","FEMALE","2","BT","9.84","6","8","DAC","22","DAC",,"CSV"
"22727","240915854","Simran Iyer","FEMALE","2","PE","6.89","6","8","DAC","22","DAC",,"CSV"
"22728","230915855","Ananya Shetty","FEMALE","3","PE","6.23","6","22","DAC","13","DA",,"CSV"
"22729","240915856","Isha Iyer","FEMALE","2","PE","9.28","6","22","DAC","13","DA",,"CSV"
"22730","240902857","Isha Chatterjee","FEMALE","2","ECE","9.86","6","8","DAC","8","DA",,"CSV"
"22731","240911858","Meera Agarwal","FEMALE","2","DS","7.5","6","8","DAC","8","DA",,"CSV"
"22732","230908859","Shreya Kapoor","FEMALE","3","BT","8.71","6","8","DAC","22","DAC",,"CSV"
"22733","240905860","Anjali Patel","FEMALE","2","IT","9.11","6","8","DAC","22","DAC",,"CSV"
"22734","230905861","Riya Verma","FEMALE","3","IT","6.61","6","22","DAC","13","DA",,"CSV"
"22735","240902862","Nisha Mehta","FEMALE","2","ECE","6.92","6","22","DAC","13","DA",,"CSV"
"22736","230904863","Shruti Gupta","FEMALE","3","EE","8.98","6","22","DAC","8","DA",,"CSV"
"22737","240911864","Anjali Singh","FEMALE","2","DS","9.52","6","22","DAC","8","DA",,"CSV"
"22738","240905865","Kritika Nair","FEMALE","2","IT","8.18","6","22","DAC","8","DAC",,"CSV"
"22739","230908866","Simran Chatterjee","FEMALE","3","BT","6.44","6","22","DAC","8","DAC",,"CSV"
"22740","240907867","Isha Kapoor","FEMALE","2","CE","9.88","6","22","DAC","8","DA",,"CSV"
"22741","240901868","Aditi Joshi","FEMALE","2","CSE","6.86","6","22","DAC","8","DA",,"CSV"
"22742","240914869","Aditi Iyer","FEMALE","2","MT","7.1","6","22","DAC","8","DAC",,"CSV"
"22743","230901870","Tanvi Bansal","FEMALE","3","CSE","7.91","6","22","DAC","8","DAC",,"CSV"
"22744","230902871","Priya Sharma","FEMALE","3","ECE","9.36","6","22","DAC","13","DA",,"CSV"
"22745","230914872","Anjali Menon","FEMALE","3","MT","8.52","6","22","DAC","13","DA",,"CSV"
"22746","240903873","Pooja Bansal","FEMALE","2","ME","8","6","8","DA","13","DAC",,"CSV"
"22747","240902874","Nisha Singh","FEMALE","2","ECE","8.06","6","8","DA","13","DAC",,"CSV"
"22748","240903875","Meera Sharma","FEMALE","2","ME","7.55","6","22","DAC","8","DA",,"CSV"
"22749","240908876","Shruti Reddy","FEMALE","2","BT","8.17","6","22","DAC","8","DA",,"CSV"
"22750","240901877","Pallavi Das","FEMALE","2","CSE","4.46","6","13","DA","8","DA",,"CSV"
"22751","240913878","Neha Verma","FEMALE","2","IS","7.14","6","13","DA","8","DA",,"CSV"
"22752","240901879","Shruti Patel","FEMALE","2","CSE","7.79","6","13","DAC","8","DAC",,"CSV"
"22753","240913880","Divya Reddy","FEMALE","2","IS","6.12","6","13","DAC","8","DAC",,"CSV"
"22754","240911881","Nisha Shetty","FEMALE","2","DS","7.96","6","8","DA","8","DAC",,"CSV"
"22755","240901882","Radhika Kulkarni","FEMALE","2","CSE","7.25","6","8","DA","8","DAC",,"CSV"
"22756","230903883","Shreya Iyer","FEMALE","3","ME","9.61","6","13","DAC","8","DA",,"CSV"
"22757","230905884","Meera Shetty","FEMALE","3","IT","9.39","6","13","DAC","8","DA",,"CSV"
"22758","240909885","Pallavi Pillai","FEMALE","2","AE","6.94","6","22","DAC","13","DA",,"CSV"
"22759","240907887","Sneha Kapoor","FEMALE","2","CE","7.32","6","22","DAC","13","DA",,"CSV"
"22760","240911888","Radhika Kulkarni","FEMALE","2","DS","7.41","6","22","DAC","8","DAC",,"CSV"
"22761","240915889","Sneha Joshi","FEMALE","2","PE","6.96","6","22","DAC","8","DAC",,"CSV"
"22762","240907892","Simran Gupta","FEMALE","2","CE","7.73","6","8","DA","8","DAC",,"CSV"
"22763","240906894","Isha Bansal","FEMALE","2","CCE","6.59","6","8","DA","8","DAC",,"CSV"
"22764","240908895","Sneha Verma","FEMALE","2","BT","6.14","6","22","DAC","8","DAC",,"CSV"
"22765","240905896","Nisha Kulkarni","FEMALE","2","IT","8.25","6","22","DAC","8","DAC",,"CSV"
"22766","240909897","Kavya Reddy","FEMALE","2","AE","8.26","6","22","DAC","8","DAC",,"CSV"
"22767","240911898","Priya Bansal","FEMALE","2","DS","6.53","6","22","DAC","8","DAC",,"CSV"
"22768","240904899","Isha Das","FEMALE","2","EE","8.57","6","22","DAC","8","DAC",,"CSV"
"22769","240905900","Shreya Sharma","FEMALE","2","IT","6.74","6","22","DAC","8","DAC",,"CSV"
"22770","240905901","Neha Agarwal","FEMALE","2","IT","7.8","6","8","DAC","22","DAC",,"CSV"
"22771","240914902","Tanvi Pillai","FEMALE","2","MT","8.48","6","8","DAC","22","DAC",,"CSV"
"22772","230910903","Tanvi Sharma","FEMALE","3","CHE","7.46","6","8","DA","13","DAC",,"CSV"
"22773","240903904","Nisha Kulkarni","FEMALE","2","ME","8.05","6","8","DA","13","DAC",,"CSV"
"22774","240906905","Radhika Mehta","FEMALE","2","CCE","6.88","6","13","DAC","22","DAC",,"CSV"
"22775","240915906","Sneha Nair","FEMALE","2","PE","7.26","6","13","DAC","22","DAC",,"CSV"
"22776","240901907","Isha Pillai","FEMALE","2","CSE","7.25","6","8","DA","8","DAC",,"CSV"
"22777","240903908","Radhika Pillai","FEMALE","2","ME","6.6","6","8","DA","8","DAC",,"CSV"
"22778","240903909","Radhika Reddy","FEMALE","2","ME","7.29","6","13","DAC","8","DAC",,"CSV"
"22779","230901910","Meera Nair","FEMALE","3","CSE","5.64","6","13","DAC","8","DAC",,"CSV"
"22780","240910911","Riya Joshi","FEMALE","2","CHE","6.91","6","13","DAC","13","DA",,"CSV"
"22781","240904912","Kritika Sharma","FEMALE","2","EE","7.16","6","13","DAC","13","DA",,"CSV"
"22782","230910913","Riya Bansal","FEMALE","3","CHE","7.19","6","13","DA","22","DAC",,"CSV"
"22783","240909914","Nisha Sharma","FEMALE","2","AE","7.21","6","13","DA","22","DAC",,"CSV"
"22784","240901917","Neha Bhatt","FEMALE","2","CSE","7.43","6","8","DA","22","DAC",,"CSV"
"22785","240904918","Pooja Kapoor","FEMALE","2","EE","8.08","6","8","DA","22","DAC",,"CSV"
"22786","240903919","Shruti Joshi","FEMALE","2","ME","8.55","6","8","DAC","13","DAC",,"CSV"
"22787","240911920","Aditi Shetty","FEMALE","2","DS","6.72","6","8","DAC","13","DAC",,"CSV"
"22788","240913921","Nisha Patel","FEMALE","2","IS","6.06","6","22","DAC","8","DA",,"CSV"
"22789","240904922","Ananya Joshi","FEMALE","2","EE","6.25","6","22","DAC","8","DA",,"CSV"
"22790","240913923","Nisha Patel","FEMALE","2","IS","6.92","6","22","DAC","8","DAC",,"CSV"
"22791","240912924","Neha Nair","FEMALE","2","AI","7.08","6","22","DAC","8","DAC",,"CSV"
"22792","240908925","Anjali Nair","FEMALE","2","BT","6.58","6","13","DA","8","DA",,"CSV"
"22793","240913926","Simran Singh","FEMALE","2","IS","5.94","6","13","DA","8","DA",,"CSV"
"22794","240902927","Neha Joshi","FEMALE","2","ECE","6.95","6","13","DAC","22","DAC",,"CSV"
"22795","240909928","Divya Sharma","FEMALE","2","AE","7.72","6","13","DAC","22","DAC",,"CSV"
"22796","240910929","Isha Nair","FEMALE","2","CHE","8.21","6","8","DAC","13","DA",,"CSV"
"22797","230907930","Shreya Mehta","FEMALE","3","CE","6.83","6","8","DAC","13","DA",,"CSV"
"22798","240912931","Sneha Kulkarni","FEMALE","2","AI","7","6","22","DAC","13","DA",,"CSV"
"22799","230913932","Sneha Bhatt","FEMALE","3","IS","6.39","6","22","DAC","13","DA",,"CSV"
"22800","240905933","Anjali Kapoor","FEMALE","2","IT","7.46","6","13","DAC","22","DAC",,"CSV"
"22801","240911934","Shreya Joshi","FEMALE","2","DS","6.48","6","13","DAC","22","DAC",,"CSV"
"22802","230908935","Anjali Agarwal","FEMALE","3","BT","8.19","6","22","DAC","8","DA",,"CSV"
"22803","240915936","Shruti Patel","FEMALE","2","PE","5.36","6","22","DAC","8","DA",,"CSV"
"22804","240905937","Priya Joshi","FEMALE","2","IT","7.07","6","13","DAC","22","DAC",,"CSV"
"22805","230903938","Anjali Joshi","FEMALE","3","ME","7.86","6","13","DAC","22","DAC",,"CSV"
"22806","240906939","Tanvi Pillai","FEMALE","2","CCE","7.72","6","22","DAC","8","DAC",,"CSV"
"22807","240907941","Aditi Bansal","FEMALE","2","CE","10","6","22","DAC","8","DAC",,"CSV"
"22808","240903942","Shruti Sharma","FEMALE","2","ME","7.92","6","22","DAC","8","DAC",,"CSV"
"22809","230910943","Isha Bhatt","FEMALE","3","CHE","6.3","6","22","DAC","8","DAC",,"CSV"
"22810","230913944","Divya Menon","FEMALE","3","IS","7.39","6","22","DAC","13","DA",,"CSV"
"22811","240903945","Radhika Verma","FEMALE","2","ME","5.37","6","22","DAC","13","DA",,"CSV"
"22812","240902946","Meera Menon","FEMALE","2","ECE","7.4","6","13","DAC","22","DAC",,"CSV"
"22813","230911947","Nisha Sharma","FEMALE","3","DS","6.5","6","13","DAC","22","DAC",,"CSV"
"22814","240906948","Kritika Bhatt","FEMALE","2","CCE","8.6","6","8","DAC","8","DA",,"CSV"
"22815","240915949","Isha Kapoor","FEMALE","2","PE","6.84","6","8","DAC","8","DA",,"CSV"
"22816","240910950","Shreya Reddy","FEMALE","2","CHE","7.36","6","22","DAC","8","DAC",,"CSV"
"22817","240908951","Pallavi Reddy","FEMALE","2","BT","6.74","6","22","DAC","8","DAC",,"CSV"
"22818","240912952","Tanvi Shetty","FEMALE","2","AI","9.59","6","22","DAC","13","DA",,"CSV"
"22819","240912953","Divya Sharma","FEMALE","2","AI","7.11","6","22","DAC","13","DA",,"CSV"
"22820","240903954","Isha Sharma","FEMALE","2","ME","9.7","6","8","DAC","13","DAC",,"CSV"
"22821","230914955","Kavya Bansal","FEMALE","3","MT","8.48","6","8","DAC","13","DAC",,"CSV"
"22822","230904956","Anjali Kulkarni","FEMALE","3","EE","8.08","6","22","DAC","8","DAC",,"CSV"
"22823","240907958","Priya Bansal","FEMALE","2","CE","7.94","6","22","DAC","8","DAC",,"CSV"
"22824","240905960","Radhika Mehta","FEMALE","2","IT","7.97","6","8","DAC","22","DAC",,"CSV"
"22825","230915961","Radhika Reddy","FEMALE","3","PE","5.19","6","8","DAC","22","DAC",,"CSV"
"22826","240914962","Kavya Iyer","FEMALE","2","MT","7.17","6","13","DA","8","DA",,"CSV"
"22827","230903963","Aditi Pillai","FEMALE","3","ME","8.51","6","13","DA","8","DA",,"CSV"
"22828","240915964","Shruti Mehta","FEMALE","2","PE","7.44","6","22","DAC","8","DA",,"CSV"
"22829","240908965","Nisha Bansal","FEMALE","2","BT","5.81","6","22","DAC","8","DA",,"CSV"
"22830","230912966","Shreya Bhatt","FEMALE","3","AI","7.44","6","13","DA","8","DAC",,"CSV"
"22831","240912967","Kavya Mehta","FEMALE","2","AI","9.54","6","13","DA","8","DAC",,"CSV"
"22832","240904968","Ananya Kapoor","FEMALE","2","EE","9","6","8","DA","8","DAC",,"CSV"
"22833","240915969","Shreya Agarwal","FEMALE","2","PE","7.43","6","8","DA","8","DAC",,"CSV"
"22834","240904970","Kritika Mehta","FEMALE","2","EE","8.64","6","13","DA","8","DAC",,"CSV"
"22835","240906971","Shreya Gupta","FEMALE","2","CCE","7.06","6","13","DA","8","DAC",,"CSV"
"22836","240906973","Tanvi Mehta","FEMALE","2","CCE","5.46","6","13","DA","8","DA",,"CSV"
"22837","240908974","Divya Chatterjee","FEMALE","2","BT","6.39","6","13","DA","8","DA",,"CSV"
"22838","230913975","Neha Joshi","FEMALE","3","IS","9.38","6","13","DA","22","DAC",,"CSV"
"22839","230909976","Pallavi Patel","FEMALE","3","AE","7.17","6","13","DA","22","DAC",,"CSV"
"22840","240910977","Simran Shetty","FEMALE","2","CHE","7.21","6","22","DAC","8","DAC",,"CSV"
"22841","230907978","Divya Kapoor","FEMALE","3","CE","7.14","6","22","DAC","8","DAC",,"CSV"
"22842","240908979","Isha Chatterjee","FEMALE","2","BT","9.78","6","13","DAC","8","DAC",,"CSV"
"22843","240906980","Sneha Verma","FEMALE","2","CCE","9.45","6","13","DAC","8","DAC",,"CSV"
"22844","230912981","Kritika Agarwal","FEMALE","3","AI","10","6","22","DAC","13","DA",,"CSV"
"22845","240902983","Shruti Chatterjee","FEMALE","2","ECE","7.31","6","22","DAC","13","DA",,"CSV"
"22846","230913984","Pooja Sharma","FEMALE","3","IS","7.85","6","13","DAC","8","DAC",,"CSV"
"22847","240909985","Shruti Patel","FEMALE","2","AE","5.68","6","13","DAC","8","DAC",,"CSV"
"22848","230912986","Kavya Singh","FEMALE","3","AI","9.27","6","22","DAC","8","DA",,"CSV"
"22849","240914987","Shreya Kapoor","FEMALE","2","MT","6.1","6","22","DAC","8","DA",,"CSV"
"22850","240909988","Divya Patel","FEMALE","2","AE","7.76","6","22","DAC","8","DAC",,"CSV"
"22851","230901989","Pallavi Bhatt","FEMALE","3","CSE","6.18","6","22","DAC","8","DAC",,"CSV"
"22852","230904990","Pallavi Singh","FEMALE","3","EE","6.79","6","8","DAC","22","DAC",,"CSV"
"22853","230913992","Kritika Shetty","FEMALE","3","IS","6.5","6","8","DAC","22","DAC",,"CSV"
"22854","240910993","Kavya Sharma","FEMALE","2","CHE","6.77","6","8","DA","13","DA",,"CSV"
"22855","240902994","Isha Nair","FEMALE","2","ECE","6.85","6","8","DA","13","DA",,"CSV"
"22856","240911995","Kritika Kulkarni","FEMALE","2","DS","6.84","6","22","DAC","8","DAC",,"CSV"
"22857","230902996","Radhika Menon","FEMALE","3","ECE","8.5","6","22","DAC","8","DAC",,"CSV"
"22858","240910997","Anjali Kapoor","FEMALE","2","CHE","6.17","6","8","DAC","13","DAC",,"CSV"
"22859","230907998","Divya Menon","FEMALE","3","CE","7.76","6","8","DAC","13","DAC",,"CSV"
"22860","230914000","Meera Reddy","FEMALE","3","MT","8.96","6","22","DAC","13","DAC",,"CSV"
"22861","230907001","Nisha Patel","FEMALE","3","CE","6.88","6","22","DAC","13","DAC",,"CSV"
"22862","230910002","Ananya Das","FEMALE","3","CHE","6.64","6","8","DAC","22","DAC",,"CSV"
"22863","240910003","Priya Kulkarni","FEMALE","2","CHE","7.22","6","8","DAC","22","DAC",,"CSV"
"22864","240913004","Neha Agarwal","FEMALE","2","IS","8.92","6","8","DAC","8","DA",,"CSV"
"22865","240911005","Simran Iyer","FEMALE","2","DS","7.73","6","8","DAC","8","DA",,"CSV"
"22866","240907006","Isha Menon","FEMALE","2","CE","6.86","6","13","DAC","22","DAC",,"CSV"
"22867","240909007","Kavya Reddy","FEMALE","2","AE","8.08","6","13","DAC","22","DAC",,"CSV"
"22868","240902008","Meera Bhatt","FEMALE","2","ECE","6.18","6","22","DAC","13","DA",,"CSV"
"22869","240910009","Ananya Das","FEMALE","2","CHE","8.32","6","22","DAC","13","DA",,"CSV"
"22870","230902010","Kritika Reddy","FEMALE","3","ECE","7.99","6","8","DA","8","DAC",,"CSV"
"22871","230907011","Anjali Kapoor","FEMALE","3","CE","7.13","6","8","DA","8","DAC",,"CSV"
"22872","240902012","Meera Joshi","FEMALE","2","ECE","6.49","6","8","DAC","13","DA",,"CSV"
"22873","230906013","Ananya Bhatt","FEMALE","3","CCE","6.44","6","8","DAC","13","DA",,"CSV"
"22874","230912014","Pooja Verma","FEMALE","3","AI","8.14","6","22","DAC","8","DA",,"CSV"
"22875","240907015","Pooja Joshi","FEMALE","2","CE","8.97","6","22","DAC","8","DA",,"CSV"
"22876","240910016","Kavya Bansal","FEMALE","2","CHE","6.74","6","22","DAC","8","DA",,"CSV"
"22877","230910017","Sneha Nair","FEMALE","3","CHE","8.05","6","22","DAC","8","DA",,"CSV"
"22878","240904018","Shruti Das","FEMALE","2","EE","5","6","8","DAC","22","DAC",,"CSV"
"22879","240909019","Radhika Singh","FEMALE","2","AE","6.8","6","8","DAC","22","DAC",,"CSV"
"22880","240913020","Anjali Joshi","FEMALE","2","IS","7.46","6","22","DAC","13","DAC",,"CSV"
